,seller_id,seller_nickname,category_id,category,item_id,item_name,currency,price
794,37036809,PFP ECOMMERCE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3715322283,Alto-falante Knup Kp-600 Preto 5v,BRL,23.42
795,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3380274806,Smart Tv 43'' Full Hd Com Roku Tv 43s5135/78g Aoc Bivolt Cor Preto,BRL,1530.78
796,461747896,J.J. STORE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3861374325,Fone Lenovo Gm2 Pro Thinkplus Live Pod Branco Preto Lacrados Luz Azul,BRL,78.85
797,449189031,FGPSOLUTIONSEIRELI,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3863989061,Fones De Ouvido Skullcandy Crusher Anc2 Cancelamento D Ruído Cor Preto,BRL,2662.08
798,215891004,DAMAECOMMERCE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3796865791,Smart Tvbox Tomate Cor Preto Tipo De Controle Remoto Padrão,BRL,170.0
799,1236929449,GRANDCOMMERCESP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5056639140,Caixa De Som Bluetooth Partybox Club 120 Jbl - Preta,BRL,2199.99
800,750553953,SHOP EV,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4411660962,Smart Tv Led 32 S5400af Tcl Fhd Android Tv,BRL,1068.0
801,670951102,RADICALSOM.COM.BR,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4107153904,Processador De Áudio Digital Equalizador Stetsom Stx 2448 12v,BRL,298.11
802,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3496115657,Fone De Ouvido Sem Fio Jbl Tune 520bt Dobrável Preto,BRL,220.04
803,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3091257861,Smart Tv 32'' Android Dolby Aws-tv-32-bl-02-a Aiwa Bivolt,BRL,1026.0
804,1592296563,SABALAOFFICIAL_BR,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5034769022,Caixa De Som Bluetooth Portátil Sabala Dr-106 Azul,BRL,99.0
805,1415980276,LED EXCELLENCE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5056637024,Projetor Portatil Tv Android/ios Projeto 8000lm Cine Box S2 Cor Preto 110v/220v,BRL,440.0
806,230996616,L.R SHOP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3703133332,Pedestal Para Microfone Girafa Igreja Estudio + Suporte Cor Preto,BRL,112.9
807,1917068106,VIKINGS_DIGITAL,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3840113343,Smart Tv 43'' Android Dolby Aws-tv-43-bl-02-a Aiwa Bivolt,BRL,1499.0
808,1014693031,REP STORE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3553303073,Caixa Amplificada Connect Lights Cm-400 Preta Mondial Bivolt Cor Preto 110v/220v,BRL,499.0
809,85263796,123 COMPROU,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3775522055,Smart Tv Britânia 32'' Btv32g7pr2csgblh Hd Led Hdmi Roku Tv,BRL,929.0
810,181336894,ARMAZEMDASESPUMAS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4142915550,Kit 10 Espumas De Isolamento Acústico Para Reduzir Ruídos,BRL,55.6
811,1042453009,DAQUITERIA20211219002032,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3803524031,Kit 2 Barras Leds Semp/tcl 32s6500 32s6500s 32s5300 32d1200,BRL,33.9
812,101922037,ACUSTERMISOLANTES,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3830695843,Kit 20 Espumas Acústicas 50x50x2cm Cinza Grafite,BRL,66.97
813,564615359,V.I.K_,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3770863069,Smart Tv Samsung Bet-b Hd 32  Bivolt,BRL,1094.4
814,410660767,SELETTOTECNOLOGIAECOMERCIO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5039178038,Caixa Som Xiaomi Sound Outdoor 30w Bluetooth 5.4 Ip67 C/ Cor Black 110v/220v,BRL,353.99
815,274944864,MERCADO.LED,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5058414576,Kit Barra De Led  Agm76150201 43lj5500 43lj5550 43uj6300,BRL,67.45
816,53212238,LORBEN_OFICIAL,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3460354119,Pop Filter Studio Anti Puff Para Microfone Condensador,BRL,27.0
817,1917068106,VIKINGS_DIGITAL,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5026577574,Smart Tv LG 32 Led Hd 32lq621 Bivolt Preta - Experiência Visual Incrível,BRL,1093.68
818,344811873,EASYTECHINFOR,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3452570911,Caixa De Som Boombox 3 Bluetooth Preta Jbl Bivolt 100v/240v,BRL,2165.0
819,1113876439,19BR_SHOP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3800646091,Kit 2 Controle Remoto Para LG Tv Smart Universal - Loja 19br,BRL,26.6
820,1171939813,CHINASOM ÁUDIO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3817651935,Controlador Pioneer Dj Mixer Ddj-rev1 Golden Color Gold,BRL,4300.0
821,1113134053,ATLANTAATLANTA20220720100543,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5048424066,Tv Portátil Digital 15 Polegadas Led Hd Usb Hdmi Sd Monitor,BRL,540.0
822,1185775029,ISMAFER_FERRAMENTAS_1185775029,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3614202075,Caixa De Som Amplificada Bluetooth Ca80 120w Lenoxx Cor Preto 110v/220v,BRL,134.9
823,67987059,KARZEN ELETRO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3781480701,Smart Tv Philco 43 Android Painel Led Dolby Audio Ptv43g7pa,BRL,1472.63
824,293714574,ARMAZEM DASESPUMAS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4454049108,Kit Com 12 Placas Acusticas 50x50x2 - Anti Ruidos Sonoros,BRL,48.06
825,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4326145634,Fone De Ouvido Taue101bk/00 Com Microfone Philips Cor Preto,BRL,20.0
826,204141457,OLLU3294957,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4373409736,Kit Barra De Led Un50nu7100 Un50nu7100g Un50ru7100,BRL,47.5
827,85263796,123 COMPROU,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3801040847,Smart Tv Samsung 65 Business 4k Uhd Hdr Hdmi Wi-fi Usb,BRL,3229.0
828,290965309,TITÂNIO SHOP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5088328378,Caixa De Som Karaokê Potente 2 Microfones Portátil Cor Rosa 110v/220v,BRL,50.11
829,293714574,ARMAZEM DASESPUMAS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4422207506,Espuma Acústica Kit 10 Placas-50cm X 50cm X 2cm-lisa,BRL,54.39
830,750553953,SHOP EV,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4411634846,Smart Tv 40  S5400a Led Fhd Android Preta Tcl 110v/220v,BRL,1534.53
831,1336415542,FACTORY.IMPORT,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5025838192,Mesa Dmx 512 Controladora 192 Canais Cabo Dmx 110v/220v,BRL,188.34
832,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3141462294,Caixa De Som Go Essential Portátil Bluetooth Cor Vermelho Jbl 110v/220v,BRL,168.13
833,1471066094,19BR_STORE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3800926187,Antena Digital 4k Hd Para Tv Samsung LG Smart Led Lcd 3d Int/ext Uhf - Loja 19br,BRL,29.19
834,564615359,V.I.K_,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3461172929,Smart Tv 43 4k Uhd Thinq Ai 43ur7800 Hdr 10 Pro LG Bivolt,BRL,1899.0
835,401436533,HAPPYSHOPPING1688,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3629351717,Bestweei Bw-35 Suporte Braço Preto 80cm,BRL,43.18
836,204141457,OLLU3294957,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3571544611,Kit De Barras Led Semp 40l2400 40l5400 Dl3944 Dl4045 Nova,BRL,47.56
837,74144875,YANÁ,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4783478854,Caixa De Som 55w Grave Potente Bass Boost Portátil Kaidi 832 Cor Cinza,BRL,325.0
838,486998642,OGM BIKE,MLB1276,Esportes e Fitness,MLB3492744055,Camara De Ar Aro 26 Kenda Bike Bico Grosso Balão Mtb Tipo Da Válvula Schrader,BRL,13.79
839,210371884,EVERBAGS MOCHILAS,MLB1276,Esportes e Fitness,MLB3546876374,Bolsa Térmica Fitness Master Black Multiuso Porta Marmita Frasqueira Everbags  Preto,BRL,78.9
840,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB2794699684,Creatina Monohidratada 500g Soldiers Nutrition Sabor Natural,BRL,73.5
841,94865076,MEGAVENDASONLINE1,MLB1276,Esportes e Fitness,MLB3680665983,Buzina Bike Sino De Guidão Bicicleta Pato De Capacete Hélice Cor Amarelo Capacete,BRL,19.83
842,222533718,PLANETA_DO_BEBE,MLB1276,Esportes e Fitness,MLB4469031872,Colchão Inflável O2flow 21633 Casal Com Inflador Acoplado Multiuso Azul,BRL,133.95
843,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB4063179466,Creatina Monohidratada 600g 100% Pura Soldiers Nutrition Sem Sabor,BRL,93.0
844,239727300,INDIANBIKESHOP,MLB1276,Esportes e Fitness,MLB4507160622,Lubrificante Algoo Lube Cera Ptfe Premium 200 Ml 2 Unidades,BRL,33.25
845,188354012,ELLAECOMMERCE,MLB1276,Esportes e Fitness,MLB3853582301,Lanterna Tática Militar Sabre De Luz,BRL,33.53
846,1154882521,VITHASHOP,MLB1276,Esportes e Fitness,MLB3774287573,Soco Inglês Defesa Pessoal Soqueira Tático Aço Resistente,BRL,23.0
847,1867843782,DARKLAB,MLB1276,Esportes e Fitness,MLB4812143184,Creatina Monohidratada Pura 500g Dark Lab Unidade,BRL,73.15
848,643949433,VASS IMPORTECOMERCEESERVIÇOS,MLB1276,Esportes e Fitness,MLB3669964251,Banco Caloi Xr Mobilete Garupa Rabetão Bicicleta Motorizada Cor Preto,BRL,106.19
849,667467189,PANCADAFIGHT,MLB1276,Esportes e Fitness,MLB4912157048,Blow Fight Saco De Pancada 1.20 Cm + 2 Pares Bate Saco Preto,BRL,133.48
850,713081690,DROGARIAPFAGIONILTDADROGARI,MLB1276,Esportes e Fitness,MLB4510661560,Maca Peruana Pura 500mg 120 Capsulas Jmsuplementos,BRL,24.8
851,684685024,TRUE,MLB1276,Esportes e Fitness,MLB3647580769,Rolo De Treino Dobravel Com Suporte Base Niveladora True,BRL,168.21
852,200359620,DROGARIA-NHÁ CHICA,MLB1276,Esportes e Fitness,MLB3546150784,Suplemento Em Cápsulas Catarinense Suplemento 1000mg 120 Cápsulas Omega 3,BRL,39.54
853,160458931,BRUHN SHOP,MLB1276,Esportes e Fitness,MLB3836205357,Bússola De Bolso Em Metal Para Camping Caça Trilha E Pesca,BRL,15.72
854,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB3634807095,Creatina Monohidratada Pote 300g 100% Pura  Soldiers Nutrition,BRL,60.8
855,137778409,BIKEIMPORTS2,MLB1276,Esportes e Fitness,MLB3774030133,Elite Fly Tex Garrafa Caramanhola Bike Elite Fly Tex 550ml Preto,BRL,63.88
856,1867843782,DARKLAB,MLB1276,Esportes e Fitness,MLB3751623367,Creatina Monohidratada Em Pote 3000mg 100% Pura Dark Lab,BRL,59.9
857,246019893,SDM UTILIDADES,MLB1276,Esportes e Fitness,MLB3807202761, Idea Cadeira Dobrável Cor Preto Resistente Com Bolsa Porta Copos Camping,BRL,78.99
858,289846794,CONDOR BIKE,MLB1276,Esportes e Fitness,MLB4932080516,Freio Traseiro Hidraulico Shimano Altus Mt200 = M315 Mtb,BRL,179.99
859,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB2766771378,Creatina Monohidratada 1kg 100% Pura Soldiers Nutrition Sem Sabor,BRL,159.6
860,1259180517,LOJASEMPRENATURAL,MLB1276,Esportes e Fitness,MLB4471245748,Rhodiola 1000 Mg Sunfood 60 Cápsulas,BRL,41.23
861,539172427,PESCAJAU,MLB1276,Esportes e Fitness,MLB4755430842,"Saco De Dormir Com Capuz Nautika Freedom -1,5ºc À -3,5ºc",BRL,125.0
862,239727300,INDIANBIKESHOP,MLB1276,Esportes e Fitness,MLB4507261730,Óleo Lubrificante Corrente Bike Algoo Lube Cera 200ml C/ptfe,BRL,21.17
863,9028449,DONNAPOSE MAGAZINE,MLB1276,Esportes e Fitness,MLB3396028385,Coenzima Q10 100mg 60 Cápsulas Vitafor,BRL,78.0
864,1332065711,GALANTELEDS,MLB1276,Esportes e Fitness,MLB4991870092,Bomba Elétrica Inflador Encher Colchão Bóia Piscinas Western 110v ,BRL,51.59
865,1346969216,MAR DISTRIBUIDOR,MLB1276,Esportes e Fitness,MLB4754230856,Chave De Corrente Saca Óleo Filtro De Grade Universal 225mm,BRL,30.33
866,711190028,FORTWAZZ,MLB1276,Esportes e Fitness,MLB4093556750,Tala Strap Musculação 100% Algodão Crossfit Cor Tala Strap Preto Azul Fortwazz Zz50,BRL,20.98
867,746808313,KUAIFERRAMENTAS,MLB1276,Esportes e Fitness,MLB3683239255, Knakasaki Motor Completo 80cc Bicicleta Motorizada Potente  Cor Prata,BRL,732.0
868,1141861213,SLOTH MAGAZINE,MLB1276,Esportes e Fitness,MLB3836049014,Touca De Silicone Para Natação Speedo Lisa Cor Preta Tamanho Único,BRL,28.9
869,1332065711,GALANTELEDS,MLB1276,Esportes e Fitness,MLB4239956670,Palisad Portátil Mesa Dobrável Alumínio Cor Branco 90cm X 60cm X 70cm ,BRL,136.8
870,1799359659,GHSUPLEMENTOS,MLB1276,Esportes e Fitness,MLB4784152282,Albumina Naturovos 1kg Chocolate,BRL,63.12
871,1354124140,SAUDEVITAE,MLB1276,Esportes e Fitness,MLB3508772909,Suplemento Em Pó C4 Beta Pump 225g New Millen Sabor Maçã Verde,BRL,53.52
872,684685024,TRUE,MLB1276,Esportes e Fitness,MLB3530870317,Suporte Transbike Para 2 Bikes Apoio Fixo Sedan Hatch Aço True,BRL,149.31
873,1592279360,ECOMMERCEARCON27,MLB1276,Esportes e Fitness,MLB3853844585,"Garrafa Térmica Inox 1,9l Exclusiva - Soprano Cor Preto/inoxidável",BRL,145.0
874,208392749,TREVIZO-SHOP,MLB1276,Esportes e Fitness,MLB2144270237,Suplemento Em Pó Integralmédica Glutamine Isolates Sabor Without Flavor Em Pote De 300g,BRL,41.8
875,1189570296,DROGARIA HD,MLB1276,Esportes e Fitness,MLB4803043576,Biotta 25bi Suplemento Alimentar Com 30 Cápsulas - Marjan Sabor Sem Sabor,BRL,179.0
876,198953402,SELLE ACTION,MLB1276,Esportes e Fitness,MLB3385914137,Líquido Selante Tubeless- Selle Action Power Tubeless 500ml,BRL,79.0
877,1826869170,NEYSPVAREJO,MLB1276,Esportes e Fitness,MLB5045637776,Colchão Inflável Casal Com Inflador Acoplado Multiuso Mor 409072 Azul,BRL,123.0
878,287472800,RCBIKE TOP,MLB1276,Esportes e Fitness,MLB4870444730,Movimento Central Shimano Deore Sm Bb52 Hollowtech Integrado,BRL,106.51
879,80963030,ORGANIC_LABZ,MLB1276,Esportes e Fitness,MLB4392733324,Omegafor Plus 240 Capsulas Ômega 3 Ultra Concentrado Epa Dha Vitafor,BRL,221.94
880,1867807562,OUTLET__PRO,MLB1276,Esportes e Fitness,MLB5055400920,Isolante Térmico Dormir Camping Pesca Trilha 6mm Guepardo,BRL,39.53
881,699665935,PADUASHOP,MLB1276,Esportes e Fitness,MLB3582503463,Suplemento Em Pó Monohidratada Hardcore 300g Integralmédica Sabor Neutro,BRL,79.9
882,229666274,VEMDESHOPP,MLB1276,Esportes e Fitness,MLB3615047227,Bússola Mapa Com Régua 10cm Lente De Aumento Navegação,BRL,25.99
883,1331216542,AMINATTA HAIR,MLB1276,Esportes e Fitness,MLB5042070702, Bomba De Pneu Car Air Pump Sem Fio 150 Psi Luz De Emergência Led Com Bateria Recarregável De 4000 Mah,BRL,95.5
884,148434277,G7NUTRIÇÃO ESPORTIVA,MLB1276,Esportes e Fitness,MLB3509615257,Dilatex Impuro 120caps Arginina + Alanina- Power Supplement Sabor Sem Sabor,BRL,69.9
885,478400346,DISNAT COMERCIAL,MLB1276,Esportes e Fitness,MLB4826760358,5 Magnésios 60 Cápsulas 500mg Muwiz Sabor Sem Sabor,BRL,26.68
886,1659730610,OUTLETDABIKE,MLB1276,Esportes e Fitness,MLB3609974035,Líquido Selante Tubeless Joes No Flats Super Sealant 1000ml,BRL,190.0
887,486998642,OGM BIKE,MLB1276,Esportes e Fitness,MLB4575563640,Freio Hidráulico Shimano Mt200,BRL,275.08
888,488946915,KAIZU IMPORTS,MLB263532,Ferramentas,MLB3715660459,Detector Metal Metais Kaizu Profissional Portatil Alta Sensibilidade Recarregável Cor Preto,BRL,46.66
889,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB4400858714,Parafusadeira Furadeira De Impacto Profissional 21v  Modelo Tb-21px 2 Baterias Com Maleta Tb21px The Black Tools,BRL,269.9
890,711949118,VM.COMÉRCIO,MLB263532,Ferramentas,MLB3832195117,Kit Jogo Soquete Rezzet 46 Pçs Aço Crv 1/4 Catraca Chave Com Maleta Cor Vermelho,BRL,39.99
891,152381864,COMERCIAL EDUAR,MLB263532,Ferramentas,MLB3380688843,Pistola De Pintura Profissional Automotiva Alta Pressão Hvlp Cor Azul,BRL,99.99
892,832476135,CAMARGOPARAFUSOSSOROCABA,MLB263532,Ferramentas,MLB4555437630,Estilete Emborrachado Com Trava Laminas Reserva Profissional,BRL,9.9
893,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB3371578831,Parafusadeira Furadeira The Black Tools Tb12a 3/8 Bivolt A Bateria 12v Cor Amarelo Frequência 60hz,BRL,99.9
894,584018827,AEGIS LTDA.,MLB263532,Ferramentas,MLB3859195519,Hidrômetro Unijato Ecoflux Dn 20 Q3 2.5 - Hidroreader,BRL,78.9
895,711949118,VM.COMÉRCIO,MLB263532,Ferramentas,MLB3861904333,Kit Ferro De Solda Soldador + Estanho + Suporte Profissional,BRL,29.59
896,94865076,MEGAVENDASONLINE1,MLB263532,Ferramentas,MLB3425452407,Termômetro Digital Infravermelho Mira Laser -50° A 380°c,BRL,53.27
897,401899394,GRUPO SOMBRISUL,MLB263532,Ferramentas,MLB3830575160,Soprador Térmico Pistola  Vonder Ar Quente 3 Estágios 2000w Profissional Acessórios Voltagem 220v,BRL,179.0
898,1057938832,YSHOP.,MLB263532,Ferramentas,MLB3855206873,Levantador Movedor Móveis Mudança Arrasta Suspende Levanta,BRL,33.98
899,1185775029,ISMAFER_FERRAMENTAS_1185775029,MLB263532,Ferramentas,MLB4287759534,"Parafusadeira E Furadeira De Impacto 3/8  Wap K21 Id02, 21 Níveis De Torque E Luz De Led, Bivolt",BRL,246.9
900,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB4396014592,Lavadora De Alta Pressão 1300 Libras Lav1300 220v - Vonder Cor Amarelo Frequência 60 Hz,BRL,327.6
901,245319690,LIXATUDO ABRASIVOS,MLB263532,Ferramentas,MLB3494445071,Grampo 10mm 5000 Und Para Grampeador Pneumático Mtx,BRL,18.88
902,264268329,LOJA_DO_MECANICO_OFICIAL 2,MLB263532,Ferramentas,MLB3489524539,Moto Esmeril De Bancada 6 Pol. 360w 1/2cv Bivolt 110v/220v,BRL,205.99
903,1021095348,CUPOM DIN,MLB263532,Ferramentas,MLB3782850585,Estilete Profissional Com Trava Giratória 18mm + 10 Lâminas!,BRL,18.6
904,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3593042357,Parafusadeira/furadeira C/ Impacto Vonder 12v Bivolt Pfv120i,BRL,219.0
905,37482287,INSTRUSUL111,MLB263532,Ferramentas,MLB4321784742,Decibelímetro Digital Profissional Certificado De Calibração Metrins Ins-1385,BRL,188.0
906,278749096,MAGAZINE ALPHA,MLB263532,Ferramentas,MLB2071194031,Esmerilhadeira Angular Hammer Em-710-1 Preto 710 W 220 V + Acessório,BRL,140.0
907,711949118,VM.COMÉRCIO,MLB263532,Ferramentas,MLB3861855477,Ferro De Solda Soldar + Tubo Estanho 110v Ou 220v 30w 40 60w 60w/220v,BRL,29.59
908,1986681524,AD20240910165615,MLB263532,Ferramentas,MLB5082967178,Jogo De Soquete Aço Crv 1/4 Catraca Chave Allen C/ Maleta Cor Vermelho,BRL,29.58
909,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB3787957121,Parafusadeira Furadeira 3/8 Bivolt A Bateria 12v Tb12a The Black Tools Jogo Brocas E Buchas 300 Peças,BRL,168.0
910,171427757,ARMARINHO XPRESS,MLB263532,Ferramentas,MLB5027318466,Martelo Manual Unha Mfl Martelo Unha 340g,BRL,20.15
911,222910313,ELITE_DO_ECOM,MLB263532,Ferramentas,MLB4753892932,Ferro De Solda 60w Potencia Ajustável Profissional 480c-110v,BRL,33.75
912,37482287,INSTRUSUL111,MLB263532,Ferramentas,MLB2184105424,Alicate Amperímetro Digital Minipa Et-3200 1000a ,BRL,149.0
913,86716139,ISMAFER.COM,MLB263532,Ferramentas,MLB3616725881,Parafusadeira Furadeira Sem Fio Bateria 12v P/ Madeira Metal Cor Amarelo/preto Frequência 60 110v/220v,BRL,169.9
914,134073130,MFL ACESSORIOS,MLB263532,Ferramentas,MLB3955183022,Contador Manual Pessoas Estatico 4 Digitos Controle Entrada,BRL,20.32
915,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3355996541,Serra Tico Tico Profissional Gst 680 500w Bosch 220v,BRL,291.89
916,1074382560,DESCONTO MAGAZINE,MLB263532,Ferramentas,MLB4481505816,Lavadora De Alta Pressão Kärcher Compacta 1500psi 1400w Cor Amarelo 110v,BRL,359.91
917,1463541380,ESSENCIALMIXSTORE,MLB263532,Ferramentas,MLB3852925621,Kit Jogo 3 Alicates Utilidades Variadas Universal Corte Bico,BRL,61.26
918,757589497,OMIMPORTACAOECOMERCIODEI,MLB263532,Ferramentas,MLB3275436733,Furadeira Martelete Parafusadeira Sem Fio De 10mm Philco  Ppf03 12v Cor Azul Frequência 60hz 110v/220v,BRL,159.9
919,20679690,POLOMAGNETICO,MLB263532,Ferramentas,MLB3693913261,20pcs. Imã De Neodímio 10x4 Super Forte 10mm X 4mm N35,BRL,34.89
920,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3388280035,Serra  Bosch  Tico-tico Professional Gst 680 500w 127v ,BRL,318.0
921,28493382,RCTAVARES_199,MLB263532,Ferramentas,MLB3862657651,Termo-higrômetro Digital Relógio Umidade Temperatura Ar ,BRL,22.38
922,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3506007937,Soprador Térmico Vonder Profissional Stv150 500° Com 4 Bicos 220v,BRL,157.17
923,808647539,ULTRAGLOBALCOMERCIOLTDAULTR,MLB263532,Ferramentas,MLB3641254646,Modus 45 Graus Guia Disco Corte Gabarito Serra Chanfro Porcelanato,BRL,65.52
924,1299174822,ESHOP OFICIAL,MLB263532,Ferramentas,MLB3861317913,Parafusadeira Impacto 48v Retirar Roda De Carro Completa,BRL,454.0
925,1074382560,DESCONTO MAGAZINE,MLB263532,Ferramentas,MLB4481471232,Lavadora De Alta Pressão Karcher Compacta 1500psi 1400w Karcher 220v,BRL,354.36
926,491121876,ELETROFERMATERIAISELETRICO,MLB263532,Ferramentas,MLB4443875112,Jogo De Chave De Fenda / Phillips Com 6 Peças Tramontina,BRL,34.87
927,401899394,GRUPO SOMBRISUL,MLB263532,Ferramentas,MLB3848424373,Lavadora Alta Pressão Lav1600 220v Vonder,BRL,389.35
928,1185775029,ISMAFER_FERRAMENTAS_1185775029,MLB263532,Ferramentas,MLB4791040280,Furadeira Parafusadeira Sem Fio De 10mm Philco Ppf12m 12v + Acessório 110v/220v,BRL,193.9
929,1415980276,LED EXCELLENCE,MLB263532,Ferramentas,MLB3862686265,Moto Serra Portátil 3000w 12  110v/220v Amarelo,BRL,510.3
930,1475329718,TREVORITOOL,MLB263532,Ferramentas,MLB3498540475,Paquimetro Manual Universal Analogico 150mm Aço Inox Estojo,BRL,25.0
931,789878724,ROSA LED,MLB263532,Ferramentas,MLB3620966525,"Vonder Mpa 120 Máquina De Pintura 1,2 Hp  Sistema Airless 900w 220v Com Acessórios Completa Pintura Residencial E Industrial",BRL,1997.0
932,450934862,REI_O_ATACADO_SP1,MLB263532,Ferramentas,MLB3429099069,Alicate Vazador 9pol Furador Couro Eva Cinto Chinelo 6 Furos,BRL,24.64
933,1660475107,HOCKET_ECOMMERCE,MLB263532,Ferramentas,MLB5068020968,Furadeira De Impacto 13mm 820w Auto Reverso Cor Verde 220v,BRL,167.0
934,1332065711,GALANTELEDS,MLB263532,Ferramentas,MLB5020868798,Pinador Pneumático Para Pinos De 10 À 50mm Pf Mtx,BRL,151.92
935,1133207496,PROSUL_EQUIPAMENTOS,MLB263532,Ferramentas,MLB4958918144,"Pistola Pintura Gravidade 600ml 3 Bicos 1,2 1,5 1,8mm Stels",BRL,73.67
936,193729873,PALACIO_FRANCA_FERRAMENTAS,MLB263532,Ferramentas,MLB4543622272,Misturador Elétrico De Argamassa P/ Tinta Gesso Rejunte Textura 220v,BRL,303.2
937,1514890470,IMPORTSCDS,MLB263532,Ferramentas,MLB3855492445,Kit 3 Alicates Universal Bico Corte P/ Artesanato Bijuteria,BRL,27.99
938,26033992,PAPITUS DOCES,MLB12404,Festas e Lembrancinhas,MLB2971255474,Corante Hidrossoluvel 30g Vermelho Gran Chef,BRL,32.92
939,200370976,BELLA_FESTAS_E_DESCARTÁVEIS,MLB12404,Festas e Lembrancinhas,MLB3380906767,Corante Pó Brilhante Dourado Ouro Decoração Comestível,BRL,18.9
940,620751891,CLICKSHOP 10,MLB12404,Festas e Lembrancinhas,MLB3760823935,10 Unidades Balão Bubble - 24 Polegadas - 60 Cm - Cristal,BRL,26.9
941,153068420,ANDERSONQUEIROZJOSE,MLB12404,Festas e Lembrancinhas,MLB1203744730,24 Vela Sparkles 60 Cm  P/ Casamento 3 Minutos Sem Fumaça,BRL,69.99
942,49397205,IMPORTADOSDOWILL,MLB12404,Festas e Lembrancinhas,MLB4944053792,Copos Descartáveis Personalizados 500/550 Ml 1000 Unidades,BRL,479.0
943,1196868646,DISTRIBUIDORA MINI_PREÇO,MLB12404,Festas e Lembrancinhas,MLB4436593128,Balão Bubble Transparente 18 Polegadas 45cm Top Kit C\50,BRL,39.0
944,214885866,SENADIASDISTRIBUIDORA,MLB12404,Festas e Lembrancinhas,MLB4954126642,Vareta Pega Balão Hastes Transparente 33cm 50 Unidades Teleri Festas,BRL,21.49
945,453220997,STORE_SS,MLB12404,Festas e Lembrancinhas,MLB4932622602,Pulseiras Neon Kit 100 Balada Festa Fluorescente Led,BRL,29.0
946,1024235833,PRADOVANESSA20211122193318,MLB12404,Festas e Lembrancinhas,MLB4970715340,Mca Suporte Para Balão Bexiga Pega Balão 50cm 50 Unidades,BRL,43.65
