,Unnamed: 0,seller_id,seller_nickname,category_id,category,item_id,item_name,currency,price
801,801,230996616,L.R SHOP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3703133332,Pedestal Para Microfone Girafa Igreja Estudio + Suporte Cor Preto,BRL,112.9
802,802,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3091257861,Smart Tv 32'' Android Dolby Aws-tv-32-bl-02-a Aiwa Bivolt,BRL,1026.0
803,803,344811873,EASYTECHINFOR,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3452570911,Caixa De Som Boombox 3 Bluetooth Preta Jbl Bivolt 100v/240v,BRL,2165.0
804,804,1042453009,DAQUITERIA20211219002032,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3803524031,Kit 2 Barras Leds Semp/tcl 32s6500 32s6500s 32s5300 32d1200,BRL,33.9
805,805,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3496115657,Fone De Ouvido Sem Fio Jbl Tune 520bt Dobrável Preto,BRL,220.04
806,806,85263796,123 COMPROU,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3775522055,Smart Tv Britânia 32'' Btv32g7pr2csgblh Hd Led Hdmi Roku Tv,BRL,929.0
807,807,1388247789,SEVEN_STARS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5023700964,Mini Caixinha De Som Bluetooth Com Microfone Karaokê Eps-900 Rosa,BRL,38.39
808,808,584911659,NEGOCIUN-SP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3801421195,Smart Tv LG 32 Led Hd 32lq621 Bivolt Preta - Experiência Visual Incrível,BRL,1066.86
809,809,536709932,ESTRELA ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3824888913,Fone De Ouvido Philips True Wireless Tat1108bk/00 Color Preto ,BRL,149.0
810,810,274944864,MERCADO.LED,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5058414576,Kit Barra De Led  Agm76150201 43lj5500 43lj5550 43uj6300,BRL,67.45
811,811,101922037,ACUSTERMISOLANTES,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3830695843,Kit 20 Espumas Acústicas 50x50x2cm Cinza Grafite,BRL,66.97
812,812,564615359,V.I.K_,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3770863069,Smart Tv Samsung Bet-b Hd 32  Bivolt,BRL,1094.4
813,813,707586854,LPZSTORE_,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5049166748,Soundbar Gamer Redragon Adiemus Rgb Gs560 Preto,BRL,225.0
814,814,1113876439,19BR_SHOP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3800646091,Kit 2 Controle Remoto Para LG Tv Smart Universal - Loja 19br,BRL,26.6
815,815,53212238,LORBEN_OFICIAL,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3460354119,Pop Filter Studio Anti Puff Para Microfone Condensador,BRL,27.0
816,816,1113134053,ATLANTAATLANTA20220720100543,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5048424066,Tv Portátil Digital 15 Polegadas Led Hd Usb Hdmi Sd Monitor,BRL,540.0
817,817,410660767,SELETTOTECNOLOGIAECOMERCIO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5039178038,Caixa Som Xiaomi Sound Outdoor 30w Bluetooth 5.4 Ip67 C/ Cor Black 110v/220v,BRL,353.99
818,818,527204785,NEWSHOPMD,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3817124097,Pilha Alcalina Aaa Palito Duracell Com 16 Unidades,BRL,69.28
819,819,1171939813,CHINASOM ÁUDIO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3817651935,Controlador Pioneer Dj Mixer Ddj-rev1 Golden Color Gold,BRL,4300.0
820,820,67987059,KARZEN ELETRO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3781480701,Smart Tv Philco 43 Android Painel Led Dolby Audio Ptv43g7pa,BRL,1472.63
821,821,1592296563,SABALAOFFICIAL_BR,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB5034769022,Caixa De Som Bluetooth Portátil Sabala Dr-106 Azul,BRL,99.0
822,822,564615359,V.I.K_,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3461172929,Smart Tv 43 4k Uhd Thinq Ai 43ur7800 Hdr 10 Pro LG Bivolt,BRL,1899.0
823,823,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4326145634,Fone De Ouvido Taue101bk/00 Com Microfone Philips Cor Preto,BRL,20.03
824,824,293714574,ARMAZEM DASESPUMAS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4454049108,Kit Com 12 Placas Acusticas 50x50x2 - Anti Ruidos Sonoros,BRL,46.24
825,825,204141457,OLLU3294957,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4373409736,Kit Barra De Led Un50nu7100 Un50nu7100g Un50ru7100,BRL,47.5
826,826,85263796,123 COMPROU,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3801040847,Smart Tv Samsung 65 Business 4k Uhd Hdr Hdmi Wi-fi Usb,BRL,3359.0
827,827,83799991,DUTRA_MAQUINAS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB2705901612,Caixa Amplificada Amvox Aca 221 Portátil C Bluetooth Bivolt Cor Preto 110v/220v ,BRL,229.9
828,828,1015212675,ROYAN,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3703397577,10 Gerbs 15 Segundos Indoor - Efeitos De Palco P/ Shows Dj,BRL,152.0
829,829,743518733,2ELETRO INFO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3762709747,Smart Tv LG 32 Led Thinq Ai Hrd10 Webos 32lr600 2024,BRL,1105.16
830,830,401436533,HAPPYSHOPPING1688,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3629351717,Bestweei Bw-35 Suporte Braço Preto 80cm,BRL,43.18
831,831,480263032,MERCADOLIVRE ELETRONICOS,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3381090950,Caixa De Som Bluetooth Flip 6 30w Rms Jbl Cor Preto 110v/220v,BRL,630.84
832,832,179499502,DIGIMEGA STORE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3619013115,Cabo Hdmi 2.0 4k Blindado 5m Ponta Gold 60hz Aquário,BRL,20.14
833,833,1191517336,DOG ELETRO,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4081482106,Fone De Ouvido Sem Fio Bluetooth Tah1108bk/55 Preto Philips,BRL,108.3
834,834,1471066094,19BR_STORE,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3800926187,Antena Digital 4k Hd Para Tv Samsung LG Smart Led Lcd 3d Int/ext Uhf - Loja 19br,BRL,29.19
835,835,1185775029,ISMAFER_FERRAMENTAS_1185775029,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB3614202075,Caixa De Som Amplificada Bluetooth Ca80 120w Lenoxx Cor Preto 110v/220v,BRL,134.9
836,836,336971382,DIGITAL PROSHOP,MLB1000,"Eletrônicos, Áudio e Vídeo",MLB4423102526,Smart Tv Philips 50 Ambilight 4k Led Google Tv 50pug7908/78 Preto,BRL,2194.97
837,837,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB2808852761,Creatina Pura Monohidratada 150g Soldiers Nutrition Sem Sabor,BRL,35.15
838,838,486998642,OGM BIKE,MLB1276,Esportes e Fitness,MLB3492744055,Camara De Ar Aro 26 Kenda Bike Bico Grosso Balão Mtb Tipo Da Válvula Schrader,BRL,13.79
839,839,210371884,EVERBAGS MOCHILAS,MLB1276,Esportes e Fitness,MLB3546876374,Bolsa Térmica Fitness Master Black Multiuso Porta Marmita Frasqueira Everbags  Preto,BRL,78.9
840,840,94865076,MEGAVENDASONLINE1,MLB1276,Esportes e Fitness,MLB3680665983,Buzina Bike Sino De Guidão Bicicleta Pato De Capacete Hélice Cor Amarelo Capacete,BRL,19.83
841,841,222533718,PLANETA_DO_BEBE,MLB1276,Esportes e Fitness,MLB3313309761,Mor Barraca Camping Iglu Para Até 4 Pessoas ,BRL,127.99
842,842,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB3552422701,Elite Pro Whey Protein Concentr 80% 1kg - Soldiers Nutrition Sabor Baunilha,BRL,132.9
843,843,137778409,BIKEIMPORTS2,MLB1276,Esportes e Fitness,MLB3774030133,Elite Fly Tex Garrafa Caramanhola Bike Elite Fly Tex 550ml Preto,BRL,63.88
844,844,222533718,PLANETA_DO_BEBE,MLB1276,Esportes e Fitness,MLB3304782835,Colchão Inflável Casal Com Inflador Acoplado Multiuso Mor 409072 Azul,BRL,118.75
845,845,193729873,PALACIO_FRANCA_FERRAMENTAS,MLB1276,Esportes e Fitness,MLB3531026954,Bomba Elétrica Inflador Encher Colchão Bóia Piscinas Western 110v ,BRL,57.42
846,846,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB2794699684,Creatina Monohidratada 500g Soldiers Nutrition Sabor Natural,BRL,74.95
847,847,643949433,VASS IMPORTECOMERCEESERVIÇOS,MLB1276,Esportes e Fitness,MLB3669964251,Banco Caloi Xr Mobilete Garupa Rabetão Bicicleta Motorizada Cor Preto,BRL,106.19
848,848,667467189,PANCADAFIGHT,MLB1276,Esportes e Fitness,MLB4912157048,Blow Fight Saco De Pancada 1.20 Cm + 2 Pares Bate Saco Preto,BRL,188.0
849,849,699665935,PADUASHOP,MLB1276,Esportes e Fitness,MLB4034478900,Suplemento Monohidratada Em Pó Max Titanium  Pote 3000mg Pó Sem Sabor,BRL,55.0
850,850,684685024,TRUE,MLB1276,Esportes e Fitness,MLB3647580769,Rolo De Treino Dobravel Com Suporte Base Niveladora True,BRL,154.98
851,851,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB4063179466,Creatina Monohidratada 600g 100% Pura Soldiers Nutrition Sem Sabor,BRL,93.0
852,852,222533718,PLANETA_DO_BEBE,MLB1276,Esportes e Fitness,MLB4469031872,Colchão Inflável O2flow 21633 Casal Com Inflador Acoplado Multiuso Azul,BRL,133.95
853,853,1867843782,DARKLAB,MLB1276,Esportes e Fitness,MLB4812143184,Creatina Monohidratada Pura 500g Dark Lab Unidade,BRL,73.15
854,854,1640963180,ONEX,MLB1276,Esportes e Fitness,MLB4452901556,Capa Protetora Térmica Para Sol E Chuva Montain Bike Aro 29,BRL,29.45
855,855,160458931,BRUHN SHOP,MLB1276,Esportes e Fitness,MLB3836205357,Bússola De Bolso Em Metal Para Camping Caça Trilha E Pesca,BRL,15.69
856,856,289846794,CONDOR BIKE,MLB1276,Esportes e Fitness,MLB4932080516,Freio Traseiro Hidraulico Shimano Altus Mt200 = M315 Mtb,BRL,179.99
857,857,249426157,NATURAL SEMPRE,MLB1276,Esportes e Fitness,MLB3283978950,Maca Negra Peruana Divina 1000mg Sunfood 120 Cápsulas Sabor Neutro,BRL,33.92
858,858,713081690,DROGARIAPFAGIONILTDADROGARI,MLB1276,Esportes e Fitness,MLB4510661560,Maca Peruana Pura 500mg 120 Capsulas Jmsuplementos,BRL,24.8
859,859,1867843782,DARKLAB,MLB1276,Esportes e Fitness,MLB3751623367,Creatina Monohidratada Em Pote 3000mg 100% Pura Dark Lab,BRL,59.87
860,860,446672908,BAIT COMPANY,MLB1276,Esportes e Fitness,MLB3652311829,Alicate Pega Peixe P/ Pesca Balança Até 21 Kg Antiderrapante,BRL,45.73
861,861,39492662,ROUPASPARACICLISMO,MLB1276,Esportes e Fitness,MLB3627778199,Lubrificante Algoo Lube Cera Ptfe Premium 200 Ml 2 Unidades,BRL,27.74
862,862,200359620,DROGARIA-NHÁ CHICA,MLB1276,Esportes e Fitness,MLB3546150784,Suplemento Em Cápsulas Catarinense Suplemento 1000mg 120 Cápsulas Omega 3,BRL,39.54
863,863,1592279360,ECOMMERCEARCON27,MLB1276,Esportes e Fitness,MLB3853844585,"Garrafa Térmica Inox 1,9l Exclusiva - Soprano Cor Preto/inoxidável",BRL,145.0
864,864,239727300,INDIANBIKESHOP,MLB1276,Esportes e Fitness,MLB4507261730,Óleo Lubrificante Corrente Bike Algoo Lube Cera 200ml C/ptfe,BRL,21.17
865,865,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB3634807095,Creatina Monohidratada Pote 300g 100% Pura  Soldiers Nutrition,BRL,60.8
866,866,746808313,KUAIFERRAMENTAS,MLB1276,Esportes e Fitness,MLB3683239255, Knakasaki Motor Completo 80cc Bicicleta Motorizada Potente  Cor Prata,BRL,732.0
867,867,64196652,SOLDIERS NUTRITION,MLB1276,Esportes e Fitness,MLB2766771378,Creatina Monohidratada 1kg 100% Pura Soldiers Nutrition Sem Sabor,BRL,159.6
868,868,188354012,ELLAECOMMERCE,MLB1276,Esportes e Fitness,MLB3853582301,Lanterna Tática Militar Sabre De Luz,BRL,33.53
869,869,1259180517,LOJASEMPRENATURAL,MLB1276,Esportes e Fitness,MLB4471245748,Rhodiola 1000 Mg Sunfood 60 Cápsulas,BRL,41.23
870,870,711190028,FORTWAZZ,MLB1276,Esportes e Fitness,MLB4093556750,Tala Strap Musculação 100% Algodão Crossfit Cor Tala Strap Preto Azul Fortwazz Zz50,BRL,20.98
871,871,684685024,TRUE,MLB1276,Esportes e Fitness,MLB3530870317,Suporte Transbike Para 2 Bikes Apoio Fixo Sedan Hatch Aço True,BRL,145.53
872,872,229666274,VEMDESHOPP,MLB1276,Esportes e Fitness,MLB3615047227,Bússola Mapa Com Régua 10cm Lente De Aumento Navegação,BRL,25.99
873,873,1141861213,SLOTH MAGAZINE,MLB1276,Esportes e Fitness,MLB3836049014,Touca De Silicone Para Natação Speedo Lisa Cor Preta Tamanho Único,BRL,28.9
874,874,699665935,PADUASHOP,MLB1276,Esportes e Fitness,MLB3826026639,Dux Nutrition Creatina Monohidratada Pote 300g Em Po Sem Sabor,BRL,59.3
875,875,198953402,SELLE ACTION,MLB1276,Esportes e Fitness,MLB3385914137,Líquido Selante Tubeless- Selle Action Power Tubeless 500ml,BRL,79.0
876,876,83528002,DAILY ONLINE,MLB1276,Esportes e Fitness,MLB3538254919,Isolante Térmico Dormir Camping Pesca Trilha 6mm Guepardo,BRL,35.59
877,877,1811893546,FRAGAPROMO,MLB1276,Esportes e Fitness,MLB5075552706,Corrente Kmc 12v 126 Elos X12 Silver Bicicleta Mtb,BRL,136.8
878,878,1453672765,BKCOMERCIO,MLB1276,Esportes e Fitness,MLB5022390890,Hand Grip Ante Braço Punho Ajuste Peso Até 60 Kg C/ Contador Cor Sortido,BRL,19.23
879,879,704156872,LOJAS GUEDES.,MLB1276,Esportes e Fitness,MLB3466825095, Idea Cadeira Dobrável Cor Preto Resistente Com Bolsa Porta Copos Camping,BRL,105.0
880,880,208392749,TREVIZO-SHOP,MLB1276,Esportes e Fitness,MLB2144270237,Suplemento Em Pó Integralmédica Glutamine Isolates Sabor Without Flavor Em Pote De 300g,BRL,41.8
881,881,101144987,BARROSBRUNA80,MLB1276,Esportes e Fitness,MLB3820039683, Nautika Kit 12 Latas Refil Carga Gás Para Fogareiro E Maçarico 227g,BRL,124.0
882,882,39492662,ROUPASPARACICLISMO,MLB1276,Esportes e Fitness,MLB4423347544,Selante Algoo Anti-furo 500ml,BRL,31.4
883,883,1189570296,DROGARIA HD,MLB1276,Esportes e Fitness,MLB4803043576,Biotta 25bi Suplemento Alimentar Com 30 Cápsulas - Marjan Sabor Sem Sabor,BRL,179.0
884,884,80963030,ORGANIC_LABZ,MLB1276,Esportes e Fitness,MLB4392733324,Omegafor Plus 240 Capsulas Ômega 3 Ultra Concentrado Epa Dha Vitafor,BRL,221.94
885,885,1331216542,AMINATTA HAIR,MLB1276,Esportes e Fitness,MLB5042070702, Bomba De Pneu Car Air Pump Sem Fio 150 Psi Luz De Emergência Led Com Bateria Recarregável De 4000 Mah,BRL,95.5
886,886,39492662,ROUPASPARACICLISMO,MLB1276,Esportes e Fitness,MLB4312238748,2 Camaras De Ar Bicicleta Bike Aro 26 - Bico Grosso Tipo Da Válvula Schrader,BRL,24.62
887,887,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB4400858714,Parafusadeira Furadeira De Impacto Profissional 21v  Modelo Tb-21px 2 Baterias Com Maleta Tb21px The Black Tools,BRL,279.9
888,888,711949118,VM.COMÉRCIO,MLB263532,Ferramentas,MLB3832195117,Kit Jogo Soquete Rezzet 46 Pçs Aço Crv 1/4 Catraca Chave Com Maleta Cor Vermelho,BRL,39.99
889,889,152381864,COMERCIAL EDUAR,MLB263532,Ferramentas,MLB3380688843,Pistola De Pintura Profissional Automotiva Alta Pressão Hvlp Cor Azul,BRL,99.99
890,890,43052935,ELETRONICA ALFANIT,MLB263532,Ferramentas,MLB4023183250,Kit Ferro De Solda Soldador + Estanho + Suporte Profissional,BRL,29.48
891,891,832476135,CAMARGOPARAFUSOSSOROCABA,MLB263532,Ferramentas,MLB4555437630,Estilete Emborrachado Com Trava Laminas Reserva Profissional,BRL,9.9
892,892,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB3371578831,Parafusadeira Furadeira The Black Tools Tb12a 3/8 Bivolt A Bateria 12v Cor Amarelo Frequência 60hz,BRL,109.9
893,893,1415980276,LED EXCELLENCE,MLB263532,Ferramentas,MLB3862686265,Moto Serra Portátil 3000w 12  110v/220v Amarelo,BRL,510.3
894,894,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB4396014592,Lavadora De Alta Pressão 1300 Libras Lav1300 220v - Vonder Cor Amarelo Frequência 60 Hz,BRL,327.6
895,895,584018827,AEGIS LTDA.,MLB263532,Ferramentas,MLB3859195519,Hidrômetro Unijato Ecoflux Dn 20 Q3 2.5 - Hidroreader,BRL,78.9
896,896,264268329,LOJA_DO_MECANICO_OFICIAL 2,MLB263532,Ferramentas,MLB3489524539,Moto Esmeril De Bancada 6 Pol. 360w 1/2cv Bivolt 110v/220v,BRL,205.99
897,897,491121876,ELETROFERMATERIAISELETRICO,MLB263532,Ferramentas,MLB4443875112,Jogo De Chave De Fenda / Phillips Com 6 Peças Tramontina,BRL,35.62
898,898,1185775029,ISMAFER_FERRAMENTAS_1185775029,MLB263532,Ferramentas,MLB4287759534,"Parafusadeira E Furadeira De Impacto 3/8  Wap K21 Id02, 21 Níveis De Torque E Luz De Led, Bivolt",BRL,279.0
899,899,1074382560,DESCONTO MAGAZINE,MLB263532,Ferramentas,MLB4481505816,Lavadora De Alta Pressão Kärcher Compacta 1500psi 1400w Cor Amarelo 110v,BRL,359.91
900,900,94865076,MEGAVENDASONLINE1,MLB263532,Ferramentas,MLB3425452407,Termômetro Digital Infravermelho Mira Laser -50° A 380°c,BRL,53.27
901,901,278749096,MAGAZINE ALPHA,MLB263532,Ferramentas,MLB2071194031,Esmerilhadeira Angular Hammer Em-710-1 Preto 710 W 220 V + Acessório,BRL,140.0
902,902,1021095348,CUPOM DIN,MLB263532,Ferramentas,MLB3782850585,Estilete Profissional Com Trava Giratória 18mm + 10 Lâminas!,BRL,18.6
903,903,86716139,ISMAFER.COM,MLB263532,Ferramentas,MLB3616725881,Parafusadeira Furadeira Sem Fio Bateria 12v P/ Madeira Metal Cor Amarelo/preto Frequência 60 110v/220v,BRL,179.9
904,904,171427757,ARMARINHO XPRESS,MLB263532,Ferramentas,MLB5027318466,Martelo Manual Unha Mfl Martelo Unha 340g,BRL,20.15
905,905,401899394,GRUPO SOMBRISUL,MLB263532,Ferramentas,MLB3830575160,Soprador Térmico Pistola  Vonder Ar Quente 3 Estágios 2000w Profissional Acessórios Voltagem 220v,BRL,179.0
906,906,43052935,ELETRONICA ALFANIT,MLB263532,Ferramentas,MLB3438228931,Ferro De Solda Soldar + Tubo Estanho 110v Ou 220v 30w 40 60w 60w/220v,BRL,29.48
907,907,1986681524,AD20240910165615,MLB263532,Ferramentas,MLB5082967178,Jogo De Soquete Aço Crv 1/4 Catraca Chave Allen C/ Maleta Cor Vermelho,BRL,29.58
908,908,1775312463,PRACTIVEATACADO,MLB263532,Ferramentas,MLB5068617660,Parafusadeira Impacto 48v Retirar Roda De Carro Completa,BRL,405.0
909,909,37482287,INSTRUSUL111,MLB263532,Ferramentas,MLB4321784742,Decibelímetro Digital Profissional Certificado De Calibração Metrins Ins-1385,BRL,188.0
910,910,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3355996541,Serra Tico Tico Profissional Gst 680 500w Bosch 220v,BRL,291.89
911,911,178333545,ATOZDISTRIBUIDORA,MLB263532,Ferramentas,MLB3849058171,Termo-higrômetro Digital Relógio Umidade Temperatura Ar ,BRL,21.29
912,912,1226256774,LOJA MUNDOFER,MLB263532,Ferramentas,MLB3350355703,Furadeira Martelete Parafusadeira Elétrica De 13mm Vonder Fiv 550 550w + Accesorio 220v 50hz/60hz,BRL,211.0
913,913,245319690,LIXATUDO ABRASIVOS,MLB263532,Ferramentas,MLB3494445071,Grampo 10mm 5000 Und Para Grampeador Pneumático Mtx,BRL,18.88
914,914,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3388280035,Serra  Bosch  Tico-tico Professional Gst 680 500w 127v ,BRL,318.0
915,915,440775073,INTER LEVELBR,MLB263532,Ferramentas,MLB3506007937,Soprador Térmico Vonder Profissional Stv150 500° Com 4 Bicos 220v,BRL,157.17
916,916,1057938832,YSHOP.,MLB263532,Ferramentas,MLB3855206873,Levantador Movedor Móveis Mudança Arrasta Suspende Levanta,BRL,33.98
917,917,1226256774,LOJA MUNDOFER,MLB263532,Ferramentas,MLB3628210114,Parafusadeira E Furadeira 3/8 Pol 280w Fpv-300 Vonder 220v,BRL,180.0
918,918,37482287,INSTRUSUL111,MLB263532,Ferramentas,MLB2184105424,Alicate Amperímetro Digital Minipa Et-3200 1000a ,BRL,149.0
919,919,1074382560,DESCONTO MAGAZINE,MLB263532,Ferramentas,MLB4481471232,Lavadora De Alta Pressão Karcher Compacta 1500psi 1400w Karcher 220v,BRL,354.36
920,920,134073130,MFL ACESSORIOS,MLB263532,Ferramentas,MLB3955183022,Contador Manual Pessoas Estatico 4 Digitos Controle Entrada,BRL,18.81
921,921,193729873,PALACIO_FRANCA_FERRAMENTAS,MLB263532,Ferramentas,MLB4543622272,Misturador Elétrico De Argamassa P/ Tinta Gesso Rejunte Textura 220v,BRL,285.0
922,922,1324276837,PREMIER_FERRAGISTA,MLB263532,Ferramentas,MLB3840103275,Engraxadeira Manual Com Capacidade De 7 Kg - Hl-7 Hydronlubz,BRL,182.4
923,923,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB3787957121,Parafusadeira Furadeira 3/8 Bivolt A Bateria 12v Tb12a The Black Tools Jogo Brocas E Buchas 300 Peças,BRL,168.0
924,924,1375734583,THE_BLACK_TOOLS,MLB263532,Ferramentas,MLB3552674321,Máquina Inversora De Solda Portatil Mma Eletrodo Mi150d 120a 220v The Black Tools,BRL,286.9
925,925,1463541380,ESSENCIALMIXSTORE,MLB263532,Ferramentas,MLB3852925621,Kit Jogo 3 Alicates Utilidades Variadas Universal Corte Bico,BRL,61.26
926,926,1306792437,CASADASSERRASMG,MLB263532,Ferramentas,MLB4434277392,Lixadeira  Profissional  Orbital Bosch Professional Gss 140  Azul 220w 220v,BRL,236.44
927,927,1185775029,ISMAFER_FERRAMENTAS_1185775029,MLB263532,Ferramentas,MLB3462422742,"Parafusadeira E Furadeira A Bateria, Sem Fio Wap Bpf 12k3 12v Com Maleta E Kit De 13 Acessórios,  Bivolt",BRL,169.0
928,928,1133207496,PROSUL_EQUIPAMENTOS,MLB263532,Ferramentas,MLB3354326445,Pinador Pneumático Para Pinos De 10 À 50mm Pf Mtx,BRL,155.92
929,929,1182149733,TACED,MLB263532,Ferramentas,MLB4223062564,Medidor Profissional Distancia Trena Digital Laser 40 Metros,BRL,109.0
930,930,743518733,2ELETRO INFO,MLB263532,Ferramentas,MLB2794432256,Lavadora De Alta Pressão Wap Profesional Ocasional Ousada Plus 2200 220v,BRL,529.0
931,931,667366193,OITAVA MALL,MLB263532,Ferramentas,MLB3784827192,Luatek Lwj-130 Alicate Desencapador Fios Crimpador Corte 3 Em 1 Automatico ,BRL,33.64
932,932,757589497,OMIMPORTACAOECOMERCIODEI,MLB263532,Ferramentas,MLB3275436733,Furadeira Martelete Parafusadeira Sem Fio De 10mm Philco  Ppf03 12v Cor Azul Frequência 60hz 110v/220v,BRL,159.9
933,933,20679690,POLOMAGNETICO,MLB263532,Ferramentas,MLB3693913261,20pcs. Imã De Neodímio 10x4 Super Forte 10mm X 4mm N35,BRL,40.1
934,934,532245195,KARCHER LOJA_OFICIAL,MLB263532,Ferramentas,MLB3171972991,Lavadora De Alta Pressão Kärcher K2 Plus Car 1740psi 1400w Cor Amarelo/preto 127v,BRL,599.0
935,935,160243440,DDMAQUINAS,MLB263532,Ferramentas,MLB3281587577,Soprador Termico 1500w 110v Gamma G1935/br1 Cor Azul,BRL,124.89
936,936,56813893,WRACER,MLB263532,Ferramentas,MLB3813735691,Chave De Fenda Philips Isolada Eletricista 6 Peças Imã Magnética,BRL,25.99
937,937,26033992,PAPITUS DOCES,MLB12404,Festas e Lembrancinhas,MLB2971255474,Corante Hidrossoluvel 30g Vermelho Gran Chef,BRL,32.92
938,938,1196868646,DISTRIBUIDORA MINI_PREÇO,MLB12404,Festas e Lembrancinhas,MLB4860030436,50 Un Balão Bubble 24 Polegadas 60cm Transparente Premium,BRL,51.9
939,939,153068420,ANDERSONQUEIROZJOSE,MLB12404,Festas e Lembrancinhas,MLB1203744730,24 Vela Sparkles 60 Cm  P/ Casamento 3 Minutos Sem Fumaça,BRL,69.99
940,940,49397205,IMPORTADOSDOWILL,MLB12404,Festas e Lembrancinhas,MLB4944053792,Copos Descartáveis Personalizados 500/550 Ml 1000 Unidades,BRL,479.0
941,941,620751891,CLICKSHOP 10,MLB12404,Festas e Lembrancinhas,MLB3760823935,10 Unidades Balão Bubble - 24 Polegadas - 60 Cm - Cristal,BRL,26.9
942,942,68962066,LO.LE.IMPORTS,MLB12404,Festas e Lembrancinhas,MLB3381717961,Bomba Manual De Encher Inflar Balão Bexiga Ida E Volta Cor Colorido,BRL,13.9
943,943,453220997,STORE_SS,MLB12404,Festas e Lembrancinhas,MLB4932622602,Pulseiras Neon Kit 100 Balada Festa Fluorescente Led,BRL,29.0
944,944,214885866,SENADIASDISTRIBUIDORA,MLB12404,Festas e Lembrancinhas,MLB4954126642,Vareta Pega Balão Hastes Transparente 33cm 50 Unidades Teleri Festas,BRL,21.49
945,945,1196868646,DISTRIBUIDORA MINI_PREÇO,MLB12404,Festas e Lembrancinhas,MLB4436593128,Balão Bubble Transparente 18 Polegadas 45cm Top Kit C\50,BRL,39.0
946,946,573742736,DNAC.COM.BR,MLB12404,Festas e Lembrancinhas,MLB4173646092,Copo Plástico Descartável Transparente 200ml P/ Água - 100un,BRL,11.99
947,947,703558917,HENRYLUX UTILIDADES,MLB12404,Festas e Lembrancinhas,MLB2039885815,Surpresa Romântica 300 Pétalas 14 Velas 12 Balão + Te Amo,BRL,37.48
948,948,1009377538,CLICKNICKSTOREOFICIAL,MLB12404,Festas e Lembrancinhas,MLB3711884049,Kit 50 Balão Led Bubble Transparente Vareta Festa Pisca Led Cor Variado,BRL,232.19
949,949,307670478,ECOMPRA FÁCIL,MLB12404,Festas e Lembrancinhas,MLB4513285846,Pulseira Neon Brilha No Escuro - Tubo C/100 Unidades Cor Colorido,BRL,29.0
950,950,1024235833,PRADOVANESSA20211122193318,MLB12404,Festas e Lembrancinhas,MLB4970715340,Mca Suporte Para Balão Bexiga Pega Balão 50cm 50 Unidades,BRL,43.65
